origin_lat,origin_lng,dest_lat,dest_lng,distance_km,center_lat,center_lng,lat_diff,lng_diff,hour,day_of_week,month,is_weekend,is_rush_hour,is_night,temperature,humidity,weather_condition,wind_speed,visibility,package_weight,weight_factor,travel_time_minutes,route_id
13.352581259887334,74.75116813865814,13.394664443399355,74.73397688271511,5.045964791336638,13.373622851643344,74.74257251068663,0.04208318351202145,-0.017191255943032502,19,0,4,0,1,0,28.6,69,clouds,0.46242804513066504,13.600819050455364,7.999971034857813,1.1,19.93987104483528,0
13.352581259887334,74.75116813865814,13.394664443399355,74.73397688271511,5.045964791336638,13.373622851643344,74.74257251068663,0.04208318351202145,-0.017191255943032502,6,0,4,0,0,0,24.9,73,clouds,0.9869061113283362,12.423634157948955,7.999971034857813,1.1,16.12824744194132,0
13.352581259887334,74.75116813865814,13.394664443399355,74.73397688271511,5.045964791336638,13.373622851643344,74.74257251068663,0.04208318351202145,-0.017191255943032502,6,2,4,0,0,0,26.8,92,clear,3.5895646626412603,12.781226355458724,7.999971034857813,1.1,10.330024571501726,0
13.352581259887334,74.75116813865814,13.394664443399355,74.73397688271511,5.045964791336638,13.373622851643344,74.74257251068663,0.04208318351202145,-0.017191255943032502,23,0,4,0,0,0,28.3,66,clouds,3.297527131209402,12.165025398646378,7.999971034857813,1.1,15.917436403814238,0
13.352581259887334,74.75116813865814,13.394664443399355,74.73397688271511,5.045964791336638,13.373622851643344,74.74257251068663,0.04208318351202145,-0.017191255943032502,4,1,4,0,0,0,28.2,93,clear,5.539865199918381,9.04534391818772,7.999971034857813,1.1,13.277483266345188,0
13.352581259887334,74.75116813865814,13.394664443399355,74.73397688271511,5.045964791336638,13.373622851643344,74.74257251068663,0.04208318351202145,-0.017191255943032502,20,3,4,0,0,0,26.6,81,clouds,6.050718113645752,12.670074250524936,7.999971034857813,1.1,12.95819903974661,0
13.352581259887334,74.75116813865814,13.394664443399355,74.73397688271511,5.045964791336638,13.373622851643344,74.74257251068663,0.04208318351202145,-0.017191255943032502,2,1,4,0,0,0,27.0,78,clear,0.8022795913514433,9.830932413415898,7.999971034857813,1.1,14.21778366854005,0
13.352581259887334,74.75116813865814,13.394664443399355,74.73397688271511,5.045964791336638,13.373622851643344,74.74257251068663,0.04208318351202145,-0.017191255943032502,6,0,4,0,0,0,25.0,87,clear,6.411012895280594,13.779832665130337,7.999971034857813,1.1,10.413418766295083,0
13.352581259887334,74.75116813865814,13.394664443399355,74.73397688271511,5.045964791336638,13.373622851643344,74.74257251068663,0.04208318351202145,-0.017191255943032502,17,4,5,0,1,0,28.1,81,clear,0.14395497708375654,13.910192758882953,7.999971034857813,1.1,16.72753064653403,0
13.352581259887334,74.75116813865814,13.394664443399355,74.73397688271511,5.045964791336638,13.373622851643344,74.74257251068663,0.04208318351202145,-0.017191255943032502,0,0,4,0,0,0,30.9,93,rain,5.258447035895098,7.652226716821664,7.999971034857813,1.1,11.801941989362223,0
13.352581259887334,74.75116813865814,13.394664443399355,74.73397688271511,5.045964791336638,13.373622851643344,74.74257251068663,0.04208318351202145,-0.017191255943032502,18,5,5,1,1,0,27.3,79,rain,1.6465406849706723,9.206572067347594,7.999971034857813,1.1,22.302967903430527,0
13.352581259887334,74.75116813865814,13.394664443399355,74.73397688271511,5.045964791336638,13.373622851643344,74.74257251068663,0.04208318351202145,-0.017191255943032502,20,6,5,1,0,0,20.2,91,clouds,3.3796258657406844,11.731441675627392,7.999971034857813,1.1,12.587353707298972,0
13.352581259887334,74.75116813865814,13.394664443399355,74.73397688271511,5.045964791336638,13.373622851643344,74.74257251068663,0.04208318351202145,-0.017191255943032502,22,2,5,0,0,0,29.3,76,clear,3.3820375997144105,16.48226913804146,7.999971034857813,1.1,14.628245980691583,0
13.352581259887334,74.75116813865814,13.394664443399355,74.73397688271511,5.045964791336638,13.373622851643344,74.74257251068663,0.04208318351202145,-0.017191255943032502,1,0,5,0,0,0,29.0,73,clear,0.3528982863189318,13.20241349785823,7.999971034857813,1.1,12.124678045601986,0
13.352581259887334,74.75116813865814,13.394664443399355,74.73397688271511,5.045964791336638,13.373622851643344,74.74257251068663,0.04208318351202145,-0.017191255943032502,19,4,4,0,1,0,31.3,69,clouds,5.698328063216572,13.244414288086803,7.999971034857813,1.1,15.901042109443173,0
13.352581259887334,74.75116813865814,13.394664443399355,74.73397688271511,5.045964791336638,13.373622851643344,74.74257251068663,0.04208318351202145,-0.017191255943032502,22,1,4,0,0,0,31.6,77,clear,0.4406347274420626,13.511709919519879,7.999971034857813,1.1,12.438320965462058,0
13.352581259887334,74.75116813865814,13.394664443399355,74.73397688271511,5.045964791336638,13.373622851643344,74.74257251068663,0.04208318351202145,-0.017191255943032502,19,4,4,0,1,0,37.9,65,clouds,1.0165454782038563,10.911771995771614,7.999971034857813,1.1,20.959441759188458,0
13.352581259887334,74.75116813865814,13.394664443399355,74.73397688271511,5.045964791336638,13.373622851643344,74.74257251068663,0.04208318351202145,-0.017191255943032502,21,2,5,0,0,0,30.2,77,clear,1.234504834024929,10.730186160515169,7.999971034857813,1.1,13.313230970105131,0
13.352581259887334,74.75116813865814,13.394664443399355,74.73397688271511,5.045964791336638,13.373622851643344,74.74257251068663,0.04208318351202145,-0.017191255943032502,17,5,4,1,1,0,27.9,84,clear,1.8713960098998568,12.044931785624092,7.999971034857813,1.1,22.29771106386009,0
13.352581259887334,74.75116813865814,13.394664443399355,74.73397688271511,5.045964791336638,13.373622851643344,74.74257251068663,0.04208318351202145,-0.017191255943032502,16,0,5,0,0,0,25.5,92,rain,0.4024812218531247,6.561513324074068,7.999971034857813,1.1,13.819856911719297,0
13.352581259887334,74.75116813865814,13.394664443399355,74.73397688271511,5.045964791336638,13.373622851643344,74.74257251068663,0.04208318351202145,-0.017191255943032502,2,2,5,0,0,0,27.1,71,clear,1.0414836475549698,12.203712590523974,7.999971034857813,1.1,11.315916714580922,0
13.352581259887334,74.75116813865814,13.394664443399355,74.73397688271511,5.045964791336638,13.373622851643344,74.74257251068663,0.04208318351202145,-0.017191255943032502,0,1,5,0,0,0,33.0,71,clouds,3.377149769369694,9.297108470216058,7.999971034857813,1.1,12.595177843749504,0
13.352581259887334,74.75116813865814,13.394664443399355,74.73397688271511,5.045964791336638,13.373622851643344,74.74257251068663,0.04208318351202145,-0.017191255943032502,2,2,4,0,0,0,35.0,86,clear,6.891456013339152,12.624139195589935,7.999971034857813,1.1,14.36524045737001,0
13.352581259887334,74.75116813865814,13.394664443399355,74.73397688271511,5.045964791336638,13.373622851643344,74.74257251068663,0.04208318351202145,-0.017191255943032502,3,4,5,0,0,0,26.2,90,rain,0.819991759479087,7.9176610461749,7.999971034857813,1.1,14.737699751759159,0
13.352581259887334,74.75116813865814,13.394664443399355,74.73397688271511,5.045964791336638,13.373622851643344,74.74257251068663,0.04208318351202145,-0.017191255943032502,7,5,5,1,1,0,25.5,76,clouds,6.792260608702792,11.079186768721515,7.999971034857813,1.1,15.9717988116394,0
13.352581259887334,74.75116813865814,13.394664443399355,74.73397688271511,5.045964791336638,13.373622851643344,74.74257251068663,0.04208318351202145,-0.017191255943032502,2,3,4,0,0,0,23.8,92,clouds,4.979986864302045,15.156213615823027,7.999971034857813,1.1,16.110753913583174,0
13.352581259887334,74.75116813865814,13.394664443399355,74.73397688271511,5.045964791336638,13.373622851643344,74.74257251068663,0.04208318351202145,-0.017191255943032502,20,2,5,0,0,0,29.7,73,clouds,3.5144835246268284,11.99035075618974,7.999971034857813,1.1,13.52159007186026,0
13.352581259887334,74.75116813865814,13.394664443399355,74.73397688271511,5.045964791336638,13.373622851643344,74.74257251068663,0.04208318351202145,-0.017191255943032502,3,4,5,0,0,0,29.2,79,clear,8.931979883266955,13.169145255899137,7.999971034857813,1.1,12.442537701005826,0
13.352581259887334,74.75116813865814,13.394664443399355,74.73397688271511,5.045964791336638,13.373622851643344,74.74257251068663,0.04208318351202145,-0.017191255943032502,20,1,5,0,0,0,35.5,74,clear,1.8407793100479166,14.17439036879061,7.999971034857813,1.1,12.009365160604412,0
13.352581259887334,74.75116813865814,13.394664443399355,74.73397688271511,5.045964791336638,13.373622851643344,74.74257251068663,0.04208318351202145,-0.017191255943032502,4,6,4,1,0,0,30.8,92,clouds,0.3458733638527787,12.742188102627845,7.999971034857813,1.1,10.209584349329967,0
13.352581259887334,74.75116813865814,13.394664443399355,74.73397688271511,5.045964791336638,13.373622851643344,74.74257251068663,0.04208318351202145,-0.017191255943032502,19,1,4,0,1,0,31.8,89,rain,0.5811018571518504,6.355136845490274,7.999971034857813,1.1,19.809498139424143,0
13.352581259887334,74.75116813865814,13.394664443399355,74.73397688271511,5.045964791336638,13.373622851643344,74.74257251068663,0.04208318351202145,-0.017191255943032502,3,1,4,0,0,0,28.7,68,clear,3.070084657384059,9.513352143187802,7.999971034857813,1.1,15.193357026879896,0
13.352581259887334,74.75116813865814,13.394664443399355,74.73397688271511,5.045964791336638,13.373622851643344,74.74257251068663,0.04208318351202145,-0.017191255943032502,17,1,5,0,1,0,30.7,76,clear,0.027238691552712857,13.23697676091295,7.999971034857813,1.1,24.637328944982215,0
13.352581259887334,74.75116813865814,13.394664443399355,74.73397688271511,5.045964791336638,13.373622851643344,74.74257251068663,0.04208318351202145,-0.017191255943032502,7,5,5,1,1,0,26.0,87,clouds,0.30078486911000696,12.937211592999184,7.999971034857813,1.1,14.703692425805881,0
13.352581259887334,74.75116813865814,13.394664443399355,74.73397688271511,5.045964791336638,13.373622851643344,74.74257251068663,0.04208318351202145,-0.017191255943032502,3,0,5,0,0,0,23.1,71,clear,1.4950028306525192,12.495023833152409,7.999971034857813,1.1,17.342642283088196,0
13.352581259887334,74.75116813865814,13.394664443399355,74.73397688271511,5.045964791336638,13.373622851643344,74.74257251068663,0.04208318351202145,-0.017191255943032502,23,4,5,0,0,0,34.0,82,clouds,0.824885606665529,8.167665640668243,7.999971034857813,1.1,12.418080051064901,0
13.352581259887334,74.75116813865814,13.394664443399355,74.73397688271511,5.045964791336638,13.373622851643344,74.74257251068663,0.04208318351202145,-0.017191255943032502,2,0,5,0,0,0,32.0,65,clear,6.0470429456121675,8.919504735937846,7.999971034857813,1.1,14.36352016042601,0
13.352581259887334,74.75116813865814,13.394664443399355,74.73397688271511,5.045964791336638,13.373622851643344,74.74257251068663,0.04208318351202145,-0.017191255943032502,21,6,5,1,0,0,28.3,71,clouds,8.781783350832452,12.34668284742711,7.999971034857813,1.1,13.459856428693733,0
13.352581259887334,74.75116813865814,13.394664443399355,74.73397688271511,5.045964791336638,13.373622851643344,74.74257251068663,0.04208318351202145,-0.017191255943032502,20,2,5,0,0,0,30.9,72,clear,1.208447008718755,11.267536921363476,7.999971034857813,1.1,12.52514761167983,0
13.352581259887334,74.75116813865814,13.394664443399355,74.73397688271511,5.045964791336638,13.373622851643344,74.74257251068663,0.04208318351202145,-0.017191255943032502,2,6,5,1,0,0,28.6,79,clouds,5.4204839966429095,14.067926512998046,7.999971034857813,1.1,11.589078068229126,0
13.352581259887334,74.75116813865814,13.363690231745474,74.73406041665812,2.2641916145050356,13.358135745816405,74.74261427765813,0.011108971858140748,-0.017107722000019976,18,5,5,1,1,0,31.7,89,clear,0.1393989358467757,12.736967206673992,1.5398223882909396,1.0,8.0210379146395,1
13.352581259887334,74.75116813865814,13.363690231745474,74.73406041665812,2.2641916145050356,13.358135745816405,74.74261427765813,0.011108971858140748,-0.017107722000019976,6,1,4,0,0,0,25.3,74,clear,0.6828796707525402,12.068304834976049,1.5398223882909396,1.0,6.437001550792347,1
13.352581259887334,74.75116813865814,13.363690231745474,74.73406041665812,2.2641916145050356,13.358135745816405,74.74261427765813,0.011108971858140748,-0.017107722000019976,4,5,4,1,0,0,32.3,69,clouds,2.821988589584839,10.292120583224614,1.5398223882909396,1.0,5.4430552603423745,1
13.352581259887334,74.75116813865814,13.363690231745474,74.73406041665812,2.2641916145050356,13.358135745816405,74.74261427765813,0.011108971858140748,-0.017107722000019976,6,6,5,1,0,0,25.6,85,clear,1.4374464272278722,14.844739723397016,1.5398223882909396,1.0,5.596571879339858,1
13.352581259887334,74.75116813865814,13.363690231745474,74.73406041665812,2.2641916145050356,13.358135745816405,74.74261427765813,0.011108971858140748,-0.017107722000019976,7,4,5,0,1,0,25.7,73,clear,2.970086700240965,7.518652427160505,1.5398223882909396,1.0,10.11210633747534,1
13.352581259887334,74.75116813865814,13.363690231745474,74.73406041665812,2.2641916145050356,13.358135745816405,74.74261427765813,0.011108971858140748,-0.017107722000019976,20,3,5,0,0,0,28.5,65,clouds,0.5665496857598191,12.500400412503389,1.5398223882909396,1.0,6.2542342153182995,1
13.352581259887334,74.75116813865814,13.363690231745474,74.73406041665812,2.2641916145050356,13.358135745816405,74.74261427765813,0.011108971858140748,-0.017107722000019976,1,1,4,0,0,0,29.9,90,clouds,5.934792812614716,13.677881000939225,1.5398223882909396,1.0,5.0926090162986455,1
13.352581259887334,74.75116813865814,13.363690231745474,74.73406041665812,2.2641916145050356,13.358135745816405,74.74261427765813,0.011108971858140748,-0.017107722000019976,0,6,4,1,0,0,25.2,81,clouds,3.895474270260643,12.908027603433535,1.5398223882909396,1.0,4.521584816696647,1
13.352581259887334,74.75116813865814,13.363690231745474,74.73406041665812,2.2641916145050356,13.358135745816405,74.74261427765813,0.011108971858140748,-0.017107722000019976,5,3,5,0,0,0,21.1,68,clouds,3.977787845916607,11.412066104671636,1.5398223882909396,1.0,5.973357564964695,1
13.352581259887334,74.75116813865814,13.363690231745474,74.73406041665812,2.2641916145050356,13.358135745816405,74.74261427765813,0.011108971858140748,-0.017107722000019976,19,0,5,0,1,0,34.3,87,clear,3.6610282923593944,12.726238683342714,1.5398223882909396,1.0,9.865189496926366,1
13.352581259887334,74.75116813865814,13.363690231745474,74.73406041665812,2.2641916145050356,13.358135745816405,74.74261427765813,0.011108971858140748,-0.017107722000019976,22,2,4,0,0,0,34.4,69,clouds,5.955460477292037,12.984037695985599,1.5398223882909396,1.0,4.6401670439653735,1
13.352581259887334,74.75116813865814,13.363690231745474,74.73406041665812,2.2641916145050356,13.358135745816405,74.74261427765813,0.011108971858140748,-0.017107722000019976,18,4,5,0,1,0,30.7,68,clouds,1.141803865845949,12.459852935786861,1.5398223882909396,1.0,7.650426702209425,1
13.352581259887334,74.75116813865814,13.363690231745474,74.73406041665812,2.2641916145050356,13.358135745816405,74.74261427765813,0.011108971858140748,-0.017107722000019976,19,5,4,1,1,0,24.5,67,clouds,12.036474603396643,9.309030327495556,1.5398223882909396,1.0,9.551280342825933,1
13.352581259887334,74.75116813865814,13.363690231745474,74.73406041665812,2.2641916145050356,13.358135745816405,74.74261427765813,0.011108971858140748,-0.017107722000019976,4,6,4,1,0,0,25.0,91,clear,8.199847046209376,9.796413604160213,1.5398223882909396,1.0,5.848747619913896,1
13.352581259887334,74.75116813865814,13.363690231745474,74.73406041665812,2.2641916145050356,13.358135745816405,74.74261427765813,0.011108971858140748,-0.017107722000019976,1,3,4,0,0,0,22.2,83,clouds,0.22452979671137374,10.993838921790688,1.5398223882909396,1.0,5.460789841193323,1
13.352581259887334,74.75116813865814,13.363690231745474,74.73406041665812,2.2641916145050356,13.358135745816405,74.74261427765813,0.011108971858140748,-0.017107722000019976,4,3,5,0,0,0,24.3,83,clouds,2.757153833213855,13.041936331149657,1.5398223882909396,1.0,5.556378923909807,1
13.352581259887334,74.75116813865814,13.363690231745474,74.73406041665812,2.2641916145050356,13.358135745816405,74.74261427765813,0.011108971858140748,-0.017107722000019976,5,4,4,0,0,0,28.8,90,clear,11.330409704767154,12.226192275640475,1.5398223882909396,1.0,5.6800508489387616,1
13.352581259887334,74.75116813865814,13.363690231745474,74.73406041665812,2.2641916145050356,13.358135745816405,74.74261427765813,0.011108971858140748,-0.017107722000019976,6,5,4,1,0,0,25.4,91,clear,0.23077991121987212,15.40304214084147,1.5398223882909396,1.0,5.296040108318962,1
13.352581259887334,74.75116813865814,13.363690231745474,74.73406041665812,2.2641916145050356,13.358135745816405,74.74261427765813,0.011108971858140748,-0.017107722000019976,2,1,4,0,0,0,25.0,74,clouds,0.4662511414988323,9.628177981534307,1.5398223882909396,1.0,5.392960452093913,1
13.352581259887334,74.75116813865814,13.363690231745474,74.73406041665812,2.2641916145050356,13.358135745816405,74.74261427765813,0.011108971858140748,-0.017107722000019976,21,2,5,0,0,0,29.8,84,clear,2.4181348645387915,10.374544086163136,1.5398223882909396,1.0,5.727816647513071,1
13.352581259887334,74.75116813865814,13.363690231745474,74.73406041665812,2.2641916145050356,13.358135745816405,74.74261427765813,0.011108971858140748,-0.017107722000019976,17,1,5,0,1,0,24.4,65,clouds,2.62801680906015,8.70440378323193,1.5398223882909396,1.0,11.332886007536663,1
13.352581259887334,74.75116813865814,13.363690231745474,74.73406041665812,2.2641916145050356,13.358135745816405,74.74261427765813,0.011108971858140748,-0.017107722000019976,4,0,3,0,0,0,28.1,86,clouds,1.4030819406479862,12.553586898650577,1.5398223882909396,1.0,7.066233599971261,1
13.352581259887334,74.75116813865814,13.363690231745474,74.73406041665812,2.2641916145050356,13.358135745816405,74.74261427765813,0.011108971858140748,-0.017107722000019976,3,1,5,0,0,0,31.1,68,rain,0.7472450144697036,9.515810792222023,1.5398223882909396,1.0,4.1701814067760115,1
13.352581259887334,74.75116813865814,13.363690231745474,74.73406041665812,2.2641916145050356,13.358135745816405,74.74261427765813,0.011108971858140748,-0.017107722000019976,7,2,4,0,1,0,24.5,91,clear,4.9381394936387935,11.718144171444761,1.5398223882909396,1.0,12.056641617187026,1
13.352581259887334,74.75116813865814,13.363690231745474,74.73406041665812,2.2641916145050356,13.358135745816405,74.74261427765813,0.011108971858140748,-0.017107722000019976,6,3,5,0,0,0,33.5,89,clouds,3.6206073423685705,13.174275368425695,1.5398223882909396,1.0,6.855745143862125,1
13.352581259887334,74.75116813865814,13.363690231745474,74.73406041665812,2.2641916145050356,13.358135745816405,74.74261427765813,0.011108971858140748,-0.017107722000019976,23,1,5,0,0,0,26.2,80,rain,1.3148676575265585,6.258965788304622,1.5398223882909396,1.0,5.763263100340105,1
13.352581259887334,74.75116813865814,13.363690231745474,74.73406041665812,2.2641916145050356,13.358135745816405,74.74261427765813,0.011108971858140748,-0.017107722000019976,19,5,5,1,1,0,35.1,87,clouds,4.905656998464593,9.199160879338464,1.5398223882909396,1.0,6.918566252104442,1
13.352581259887334,74.75116813865814,13.363690231745474,74.73406041665812,2.2641916145050356,13.358135745816405,74.74261427765813,0.011108971858140748,-0.017107722000019976,21,0,4,0,0,0,27.4,93,clear,2.318727414104659,14.939597852554577,1.5398223882909396,1.0,5.553870641694223,1
13.352581259887334,74.75116813865814,13.363690231745474,74.73406041665812,2.2641916145050356,13.358135745816405,74.74261427765813,0.011108971858140748,-0.017107722000019976,4,5,5,1,0,0,34.5,90,clear,3.667029841811953,8.769267097446548,1.5398223882909396,1.0,5.931759300180945,1
13.352581259887334,74.75116813865814,13.363690231745474,74.73406041665812,2.2641916145050356,13.358135745816405,74.74261427765813,0.011108971858140748,-0.017107722000019976,3,2,5,0,0,0,29.0,75,clear,0.6735537138255728,6.596329731701118,1.5398223882909396,1.0,5.252366375300737,1
13.352581259887334,74.75116813865814,13.363690231745474,74.73406041665812,2.2641916145050356,13.358135745816405,74.74261427765813,0.011108971858140748,-0.017107722000019976,7,6,4,1,1,0,27.9,79,clear,3.7444011824714662,11.942582819575543,1.5398223882909396,1.0,7.3039809869589964,1
13.352581259887334,74.75116813865814,13.363690231745474,74.73406041665812,2.2641916145050356,13.358135745816405,74.74261427765813,0.011108971858140748,-0.017107722000019976,21,0,5,0,0,0,32.2,77,clouds,1.7728616189226614,12.68010258913778,1.5398223882909396,1.0,5.1588894014245765,1
13.352581259887334,74.75116813865814,13.363690231745474,74.73406041665812,2.2641916145050356,13.358135745816405,74.74261427765813,0.011108971858140748,-0.017107722000019976,20,1,4,0,0,0,23.4,87,clear,4.070565915701272,11.014500894440095,1.5398223882909396,1.0,5.619478747357396,1
13.352581259887334,74.75116813865814,13.363690231745474,74.73406041665812,2.2641916145050356,13.358135745816405,74.74261427765813,0.011108971858140748,-0.017107722000019976,7,4,5,0,1,0,28.3,71,clear,1.150856781887562,7.56139925450493,1.5398223882909396,1.0,8.8796861863736,1
13.352581259887334,74.75116813865814,13.363690231745474,74.73406041665812,2.2641916145050356,13.358135745816405,74.74261427765813,0.011108971858140748,-0.017107722000019976,22,6,4,1,0,0,20.4,69,clouds,5.458780548898322,12.840188980903683,1.5398223882909396,1.0,6.2087454039295675,1
13.352581259887334,74.75116813865814,13.363690231745474,74.73406041665812,2.2641916145050356,13.358135745816405,74.74261427765813,0.011108971858140748,-0.017107722000019976,6,6,5,1,0,0,18.7,78,clear,2.016367953040066,9.868600565289116,1.5398223882909396,1.0,5.28277396483536,1
13.352581259887334,74.75116813865814,13.363690231745474,74.73406041665812,2.2641916145050356,13.358135745816405,74.74261427765813,0.011108971858140748,-0.017107722000019976,17,0,5,0,1,0,32.7,82,clear,2.3385319325926135,10.023462283646381,1.5398223882909396,1.0,8.058967150328051,1
13.352581259887334,74.75116813865814,13.363690231745474,74.73406041665812,2.2641916145050356,13.358135745816405,74.74261427765813,0.011108971858140748,-0.017107722000019976,2,2,4,0,0,0,25.9,68,clear,0.714369299065172,11.424213987117412,1.5398223882909396,1.0,4.450211134108651,1
13.352581259887334,74.75116813865814,13.363690231745474,74.73406041665812,2.2641916145050356,13.358135745816405,74.74261427765813,0.011108971858140748,-0.017107722000019976,6,2,4,0,0,0,25.7,79,clouds,2.5452809197400423,11.921991598762693,1.5398223882909396,1.0,4.325109405730855,1
13.352581259887334,74.75116813865814,13.363690231745474,74.73406041665812,2.2641916145050356,13.358135745816405,74.74261427765813,0.011108971858140748,-0.017107722000019976,6,3,5,0,0,0,32.3,65,clear,1.1904922186675968,14.110437702662086,1.5398223882909396,1.0,6.201314912876467,1
13.352581259887334,74.75116813865814,13.363690231745474,74.73406041665812,2.2641916145050356,13.358135745816405,74.74261427765813,0.011108971858140748,-0.017107722000019976,21,3,4,0,0,0,29.3,81,clear,8.114890458111518,12.709235136035888,1.5398223882909396,1.0,5.628105855926462,1
13.352581259887334,74.75116813865814,13.363690231745474,74.73406041665812,2.2641916145050356,13.358135745816405,74.74261427765813,0.011108971858140748,-0.017107722000019976,22,0,4,0,0,0,28.5,81,rain,4.494888009644773,8.3535095866041,1.5398223882909396,1.0,5.7165940444001935,1
13.352581259887334,74.75116813865814,13.363690231745474,74.73406041665812,2.2641916145050356,13.358135745816405,74.74261427765813,0.011108971858140748,-0.017107722000019976,3,1,4,0,0,0,28.1,75,clouds,0.8761643907659835,14.488996152042116,1.5398223882909396,1.0,6.949660414707749,1
13.352581259887334,74.75116813865814,13.363690231745474,74.73406041665812,2.2641916145050356,13.358135745816405,74.74261427765813,0.011108971858140748,-0.017107722000019976,21,5,5,1,0,0,27.4,71,clear,0.6079727241462871,10.65305295469842,1.5398223882909396,1.0,4.862927733310396,1
13.352581259887334,74.75116813865814,13.363690231745474,74.73406041665812,2.2641916145050356,13.358135745816405,74.74261427765813,0.011108971858140748,-0.017107722000019976,1,0,3,0,0,0,28.2,89,clouds,6.961453870499301,11.448595614158267,1.5398223882909396,1.0,5.921556658580385,1
13.352581259887334,74.75116813865814,13.363690231745474,74.73406041665812,2.2641916145050356,13.358135745816405,74.74261427765813,0.011108971858140748,-0.017107722000019976,0,6,5,1,0,0,30.4,82,clear,4.886084607366444,12.068263963023156,1.5398223882909396,1.0,6.630452685565459,1
13.352581259887334,74.75116813865814,13.363690231745474,74.73406041665812,2.2641916145050356,13.358135745816405,74.74261427765813,0.011108971858140748,-0.017107722000019976,20,5,4,1,0,0,27.2,86,clouds,2.812611562449047,10.22980058366572,1.5398223882909396,1.0,4.902936672572718,1
13.352581259887334,74.75116813865814,13.363690231745474,74.73406041665812,2.2641916145050356,13.358135745816405,74.74261427765813,0.011108971858140748,-0.017107722000019976,19,1,5,0,1,0,32.6,81,clear,2.9989247444799427,9.724628659150367,1.5398223882909396,1.0,10.858108553822886,1
13.352581259887334,74.75116813865814,13.363690231745474,74.73406041665812,2.2641916145050356,13.358135745816405,74.74261427765813,0.011108971858140748,-0.017107722000019976,5,4,5,0,0,0,30.7,77,clear,3.3947091344638842,13.337299720321184,1.5398223882909396,1.0,6.932220430184789,1
13.352581259887334,74.75116813865814,13.363690231745474,74.73406041665812,2.2641916145050356,13.358135745816405,74.74261427765813,0.011108971858140748,-0.017107722000019976,23,0,5,0,0,0,30.2,81,clear,2.7897374455581154,12.92636959053517,1.5398223882909396,1.0,4.82658487422528,1
13.352581259887334,74.75116813865814,13.359598884218348,74.71012599146152,4.621793812504467,13.35609007205284,74.73064706505983,0.007017624331014716,-0.04104214719662025,8,5,4,1,1,0,32.4,74,clear,1.6082826855494061,10.389885215313193,12.783522600559884,1.2,22.308922811388133,2
